代码	名称	涨幅%	封单额	涨速%	总金额	量比	换手%	振幅%	现价	买价	卖价	涨跌	总量	现量	今开	最高	最低	昨收	市盈(动)	细分行业	地区	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z%	市盈(TTM)	
113542	好客转债	2.16	--  	0.07	7254.84	  7.18	         11.33	2.63	106.99	106.90	106.99	2.26	68270	24	104.74	107.49	104.74	104.73	--  	深证		106.27	35891	32379	  1.11	10	872	--  	--  	--  	--  	          0.06	          6.45亿	--  	 -0.25	   2386	     29	        0.0047	3	0.41	2.70	-0.46	-8.21	-5.49	0	--  	--  	--  	--  	
113588	润达转债	2.14	--  	0.18	874.17	  0.65	          1.46	3.40	108.60	108.92	108.99	2.28	8054	5	106.60	110.21	106.59	106.32	--  	深证		108.54	3747	4307	  0.87	288	2	--  	--  	--  	--  	          0.05	          5.97亿	--  	 -0.26	    516	     16	        0.0028	1	-0.64	1.71	-7.04	-12.33	-13.98	0	--  	--  	--  	--  	
128037	岩土转债	2.09	--  	0.00	3294.28	  0.53	          4.86	2.31	113.426	113.426	113.430	2.326	29260	154	111.761	113.980	111.410	111.100	--  	上证		112.586	13685	15575	  0.88	933	10	--  	--  	--  	--  	          0.06	          6.83亿	--  	 -1.60	   1616	     18	        0.0030	1	-0.09	4.29	-3.03	-2.93	-1.71	0	--  	--  	--  	--  	
127036	三花转债	2.08	--  	0.03	9000.78	  1.25	          2.53	2.39	119.436	119.400	119.436	2.436	75831	50	118.900	119.800	117.001	117.000	--  	上证		118.695	34462	41370	  0.83	1	197	--  	--  	--  	--  	          0.30	         35.82亿	--  	 -1.61	   2841	     27	        0.0009	4	0.86	4.26	1.65	-10.87	-15.90	0	--  	--  	--  	--  	
110062	烽火转债	2.06	--  	-0.06	1282.69	  1.34	          0.39	1.96	108.10	108.00	108.10	2.18	11969	1	106.19	108.19	106.11	105.92	--  	深证		107.17	6493	5476	  1.19	298	1913	--  	--  	--  	--  	          0.31	         33.38亿	--  	 -0.35	    542	     22	        0.0007	1	-0.18	2.69	-0.93	-7.97	-6.50	0	--  	--  	--  	--  	
123137	锦浪转债	2.06	--  	0.00	6056.47	  0.92	          5.49	3.38	124.000	124.000	124.020	2.500	49287	252	121.000	125.000	120.892	121.500	--  	上证		122.882	25816	23471	  1.10	83	2	--  	--  	--  	--  	          0.09	         11.12亿	--  	 -1.64	   2195	     22	        0.0025	4	0.08	6.33	-1.37	24.00	24.00	0	--  	--  	--  	--  	
128139	祥鑫转债	2.04	--  	0.02	4537.85	  2.85	          6.35	5.85	109.800	109.800	109.805	2.200	41071	325	108.030	113.900	107.610	107.600	--  	上证		110.488	17727	23345	  0.76	1819	167	--  	--  	--  	--  	          0.06	          7.10亿	--  	 -1.65	   1182	     35	        0.0054	1	-1.17	1.05	-5.67	-12.09	-6.15	0	--  	--  	--  	--  	
123050	聚飞转债	2.04	--  	0.08	702.21	  1.95	          1.61	1.72	117.095	117.000	117.095	2.345	6023	24	115.324	117.300	115.324	114.750	--  	上证		116.588	2525	3498	  0.72	37	4	--  	--  	--  	--  	          0.04	          4.39亿	--  	 -1.65	    372	     16	        0.0043	1	-0.17	2.81	-4.35	-15.68	-17.83	0	--  	--  	--  	--  	
113054	绿动转债	2.04	--  	0.00	3737.79	  0.98	          1.46	2.01	109.00	109.02	109.04	2.18	34450	2	107.69	109.35	107.20	106.82	--  	深证		108.50	18693	15757	  1.19	134	15	--  	--  	--  	--  	          0.24	         25.72亿	--  	 -0.36	   2372	     15	        0.0006	1	-0.86	3.51	-2.23	9.00	9.00	0	--  	--  	--  	--  	
118003	华兴转债	2.03	--  	-0.03	793.34	  4.38	          0.89	2.26	112.00	112.00	112.08	2.23	7133	4	109.78	112.26	109.78	109.77	--  	深证		111.22	4981	2152	  2.31	3033	4	--  	--  	--  	--  	          0.08	          8.96亿	--  	 -0.37	    499	     14	        0.0018	3	0.72	3.59	-1.69	-11.00	-13.75	0	--  	--  	--  	--  	
113053	隆22转债	2.03	--  	-0.10	21452.44	  0.78	          2.54	2.98	121.62	121.50	121.52	2.42	177844	21	119.33	122.73	119.18	119.20	--  	深证		120.63	84047	93797	  0.90	17	54	--  	--  	--  	--  	          0.70	         85.13亿	--  	 -0.38	   3594	     49	        0.0007	3	1.09	6.03	-2.17	21.62	21.62	0	--  	--  	--  	--  	
123110	九典转债	2.02	--  	0.17	6810.89	  0.77	         21.80	2.50	116.355	116.355	116.380	2.305	58803	393	114.600	116.900	114.050	114.050	--  	上证		115.826	30362	28441	  1.07	59	1	--  	--  	--  	--  	          0.03	          3.14亿	--  	 -1.67	   2213	     27	        0.0098	1	-0.13	2.52	-3.59	-11.72	-21.29	0	--  	--  	--  	--  	
127027	靖远转债	2.02	--  	0.19	16109.60	  0.39	          5.35	2.95	127.738	127.710	127.738	2.527	127215	248	126.130	128.500	124.803	125.211	--  	上证		126.633	57993	69223	  0.84	100	1	--  	--  	--  	--  	          0.24	         30.35亿	--  	 -1.67	   3060	     42	        0.0017	3	1.14	10.02	-2.60	-6.20	-0.18	0	--  	--  	--  	--  	
123144	裕兴转债	2.01	--  	0.02	14076.31	  0.22	         21.86	3.40	107.851	107.851	107.980	2.128	131171	511	107.000	109.550	105.952	105.723	--  	上证		107.313	73739	57432	  1.28	43	1	--  	--  	--  	--  	          0.06	          6.47亿	--  	 -1.68	   4284	     31	        0.0051	1	1.17	7.85	7.85	7.85	7.85	0	--  	--  	--  	--  	
123052	飞鹿转债	2.01	--  	0.16	4891.57	  1.04	         25.85	2.02	126.488	126.410	126.488	2.490	38875	321	124.700	126.999	124.500	123.998	--  	上证		125.828	19733	19143	  1.03	7	31	--  	--  	--  	--  	          0.02	          1.90亿	--  	 -1.68	   1432	     27	        0.0181	1	-0.64	3.26	-6.90	-13.36	-15.56	0	--  	--  	--  	--  	
123115	捷捷转债	2.00	--  	0.12	3114.19	  1.13	          2.37	2.25	110.499	110.375	110.499	2.169	28306	359	109.918	111.034	108.600	108.330	--  	上证		110.019	11887	16419	  0.72	1	335	--  	--  	--  	--  	          0.12	         13.20亿	--  	 -1.69	   1873	     15	        0.0013	1	-0.94	1.39	-7.12	-18.36	-20.39	0	--  	--  	--  	--  	
110060	天路转债	1.99	--  	-0.14	5854.60	  1.76	          7.16	2.46	116.10	116.10	116.22	2.27	50602	84	114.38	116.91	114.11	113.83	--  	深证		115.70	24269	26333	  0.92	1	4	--  	--  	--  	--  	          0.07	          8.20亿	--  	 -0.41	   2162	     23	        0.0033	4	2.51	6.49	3.40	-5.30	-3.10	0	--  	--  	--  	--  	
128075	远东转债	1.98	--  	0.03	3128.34	  2.56	          5.12	3.17	112.684	112.684	112.700	2.184	27831	9	110.530	113.999	110.500	110.500	--  	上证		112.405	6144	21687	  0.28	11	1	--  	--  	--  	--  	          0.05	          6.13亿	--  	 -1.72	    598	     47	        0.0086	1	-2.14	-0.38	-5.44	-11.27	-12.98	0	--  	--  	--  	--  	
110085	通22转债	1.97	--  	-0.06	31088.58	  0.73	          2.04	2.15	128.10	128.01	128.10	2.47	244777	3	125.64	128.29	125.59	125.63	--  	深证		127.01	109611	135166	  0.81	5	12	--  	--  	--  	--  	          1.20	        153.72亿	--  	 -0.44	   4008	     61	        0.0005	1	-0.73	6.41	-1.99	28.10	28.10	0	--  	--  	--  	--  	
123112	万讯转债	1.96	--  	0.05	14404.50	  8.33	         48.80	3.96	119.020	119.010	119.020	2.284	119761	636	122.880	123.000	118.380	116.736	--  	上证		120.277	67476	52285	  1.29	360	266	--  	--  	--  	--  	          0.02	          2.92亿	--  	 -1.74	   2552	     47	        0.0191	4	0.46	3.98	-5.43	-16.54	-28.39	0	--  	--  	--  	--  	
128044	岭南转债	1.96	--  	0.26	7095.06	  1.42	          9.81	1.57	110.500	110.500	110.510	2.120	64494	396	108.900	110.597	108.900	108.380	--  	上证		110.011	27419	37075	  0.74	205	4	--  	--  	--  	--  	          0.07	          7.26亿	--  	 -1.74	   2281	     28	        0.0043	1	-0.58	2.45	-6.32	-16.64	-8.70	0	--  	--  	--  	--  	
113532	海环转债	1.95	--  	0.05	1948.88	  0.91	          3.89	2.03	109.84	109.76	109.87	2.10	17838	3	107.74	109.93	107.74	107.74	--  	深证		109.25	8422	9416	  0.89	4	30	--  	--  	--  	--  	          0.05	          5.04亿	--  	 -0.46	   1869	     10	        0.0021	1	-0.07	2.29	-0.68	-3.33	-1.81	0	--  	--  	--  	--  	
127033	中装转2	1.93	--  	-0.06	4144.15	  0.79	          3.23	1.59	111.407	111.407	111.480	2.110	37443	199	110.173	111.620	109.880	109.297	--  	上证		110.679	18983	18460	  1.03	866	2	--  	--  	--  	--  	          0.12	         12.92亿	--  	 -1.76	   1483	     25	        0.0022	1	-0.09	4.78	-10.15	-10.07	-9.38	0	--  	--  	--  	--  	
123080	海波转债	1.92	--  	0.01	1619.92	  0.71	          5.59	2.45	120.058	120.048	120.058	2.258	13609	24	117.699	120.397	117.509	117.800	--  	上证		119.033	5903	7706	  0.77	1	1	--  	--  	--  	--  	          0.02	          2.92亿	--  	 -1.78	    944	     14	        0.0059	1	-0.76	2.10	-3.80	-5.18	-5.54	0	--  	--  	--  	--  	
113638	台21转债	1.92	--  	-0.19	1068.25	  0.92	          1.62	2.96	109.56	109.35	109.65	2.06	9743	2	107.75	110.38	107.20	107.50	--  	深证		109.64	5370	4373	  1.23	2	113	--  	--  	--  	--  	          0.06	          6.57亿	--  	 -0.49	    925	     11	        0.0018	1	-1.25	1.33	-4.41	-17.56	9.56	0	--  	--  	--  	--  	
113049	长汽转债	1.91	--  	0.07	8129.83	  2.72	          2.04	2.44	113.94	113.89	113.99	2.14	71388	1	112.47	115.20	112.47	111.80	--  	深证		113.88	32972	38416	  0.86	142	31	--  	--  	--  	--  	          0.35	         39.87亿	--  	 -0.49	   2316	     31	        0.0009	1	-0.02	2.71	-0.67	-19.77	-25.62	0	--  	--  	--  	--  	
110058	永鼎转债	1.91	--  	-0.06	1707.88	  1.64	          6.10	2.15	107.36	107.42	107.43	2.01	15921	1	105.73	108.00	105.73	105.35	--  	深证		107.27	6742	9179	  0.73	2	4	--  	--  	--  	--  	          0.03	          2.80亿	--  	 -0.50	   1088	     15	        0.0056	1	-0.11	0.91	-4.44	-10.63	-15.20	0	--  	--  	--  	--  	
123067	斯莱转债	1.90	--  	0.00	14595.99	  0.90	         45.51	3.77	134.100	134.100	134.110	2.500	109117	482	132.600	136.560	131.600	131.600	--  	上证		133.765	55424	53694	  1.03	75	5	--  	--  	--  	--  	          0.02	          3.22亿	--  	 -1.79	   2718	     40	        0.0167	4	1.31	6.52	-16.04	-47.58	-49.17	0	--  	--  	--  	--  	
127043	川恒转债	1.90	--  	0.07	11438.41	  0.65	          7.25	3.07	137.000	137.000	137.009	2.550	84011	508	136.800	138.000	133.878	134.450	--  	上证		136.154	41847	42164	  0.99	154	5	--  	--  	--  	--  	          0.12	         15.88亿	--  	 -1.80	   2716	     31	        0.0027	3	1.09	7.79	2.93	-8.61	-8.65	0	--  	--  	--  	--  	
127054	双箭转债	1.89	--  	0.00	1229.83	  1.29	          2.12	2.48	114.000	114.000	114.100	2.120	10880	45	112.583	114.436	111.660	111.880	--  	上证		113.036	6282	4599	  1.37	767	30	--  	--  	--  	--  	          0.05	          5.86亿	--  	 -1.80	    777	     14	        0.0027	4	0.07	2.28	-0.78	14.00	14.00	0	--  	--  	--  	--  	
113046	金田转债	1.89	--  	0.01	1109.43	  0.65	          0.70	1.98	105.99	105.99	106.02	1.97	10527	3	104.31	106.20	104.14	104.02	--  	深证		105.39	4715	5812	  0.81	3	20	--  	--  	--  	--  	          0.15	         15.90亿	--  	 -0.51	    950	     11	        0.0007	1	-0.35	1.73	-1.29	-10.73	-11.70	0	--  	--  	--  	--  	
128042	凯中转债	1.89	--  	0.03	741.50	  1.72	          1.56	2.98	113.989	113.988	113.989	2.109	6502	41	112.328	114.977	111.646	111.880	--  	上证		114.043	3036	3466	  0.88	10	63	--  	--  	--  	--  	          0.04	          4.74亿	--  	 -1.81	    793	      8	        0.0020	2	0.32	2.08	-2.57	-4.13	-3.28	0	--  	--  	--  	--  	
128127	文科转债	1.88	--  	0.08	5309.31	  1.44	          5.26	1.76	106.500	106.500	106.546	1.970	49922	211	105.500	107.180	105.345	104.530	--  	上证		106.352	23650	26272	  0.90	5	9	--  	--  	--  	--  	          0.09	         10.11亿	--  	 -1.81	   1956	     26	        0.0027	1	-0.45	1.52	-1.65	-3.99	-5.58	0	--  	--  	--  	--  	
123025	精测转债	1.88	--  	-0.18	2089.45	  4.78	          5.66	5.47	119.000	118.843	119.000	2.200	17454	198	117.300	122.890	116.501	116.800	--  	上证		119.712	8835	8619	  1.03	6	47	--  	--  	--  	--  	          0.03	          3.67亿	--  	 -1.81	    615	     28	        0.0092	4	0.26	3.03	-3.65	-18.41	-26.09	0	--  	--  	--  	--  	
113633	科沃转债	1.87	--  	0.18	2863.95	  0.28	          2.46	2.43	112.62	112.46	112.54	2.07	25546	1	110.75	113.25	110.56	110.55	--  	深证		112.11	13594	11952	  1.14	12	4	--  	--  	--  	--  	          0.10	         11.71亿	--  	 -0.53	   1981	     13	        0.0012	3	0.58	3.77	1.77	-10.07	-13.12	0	--  	--  	--  	--  	
123039	开润转债	1.87	--  	0.02	353385.32	  1.21	       1331.82	10.48	115.001	115.000	115.001	2.110	2952811	6189	114.330	125.800	113.971	112.891	--  	上证		119.678	1464707	1488105	  0.98	2047	922	--  	--  	--  	--  	          0.02	          2.55亿	--  	 -1.82	   4739	    623	        0.2810	2	3.42	1.77	3.21	-2.93	-2.71	0	--  	--  	--  	--  	
127026	超声转债	1.87	--  	0.15	2118.13	  1.26	          2.81	2.39	108.286	108.286	108.357	1.986	19688	188	106.830	108.985	106.447	106.300	--  	上证		107.585	9139	10550	  0.87	812	3	--  	--  	--  	--  	          0.07	          7.58亿	--  	 -1.82	   1010	     19	        0.0028	1	-0.03	2.95	-5.03	-16.38	-19.31	0	--  	--  	--  	--  	
127042	嘉美转债	1.87	--  	-0.07	2390.65	  0.89	          2.94	2.23	108.821	108.820	108.821	1.994	22076	22	106.600	108.986	106.600	106.827	--  	上证		108.292	10736	11341	  0.95	3	8	--  	--  	--  	--  	          0.07	          8.16亿	--  	 -1.83	   1353	     16	        0.0022	1	-0.15	2.22	-6.75	-13.33	-13.90	0	--  	--  	--  	--  	
123116	万兴转债	1.86	--  	0.00	3619.94	  3.82	          8.51	3.46	112.100	112.000	112.100	2.046	32172	285	111.498	114.440	110.637	110.054	--  	上证		112.518	16565	15608	  1.06	116	4	--  	--  	--  	--  	          0.04	          4.24亿	--  	 -1.83	   1164	     28	        0.0073	1	-0.31	2.33	-5.45	-12.80	-16.34	0	--  	--  	--  	--  	
113546	迪贝转债	1.86	--  	-0.05	1550.58	  0.91	          6.04	2.41	111.94	111.92	112.01	2.04	13879	1	110.45	112.70	110.05	109.90	--  	深证		111.72	6636	7243	  0.92	10	7	--  	--  	--  	--  	          0.02	          2.57亿	--  	 -0.55	   1249	     11	        0.0048	1	-0.65	1.20	-6.69	-8.03	-7.33	0	--  	--  	--  	--  	
113535	大业转债	1.85	--  	0.02	889.17	  0.92	          1.62	2.55	110.16	110.13	110.17	2.00	8102	1	108.54	110.97	108.21	108.16	--  	深证		109.75	4187	3915	  1.07	14	1	--  	--  	--  	--  	          0.05	          5.50亿	--  	 -0.56	    986	      8	        0.0016	1	-0.52	1.10	-1.49	-8.00	-9.00	0	--  	--  	--  	--  	
128136	立讯转债	1.84	--  	-0.01	5165.36	  1.04	          1.55	2.08	111.825	111.825	111.830	2.025	46568	80	109.800	112.000	109.712	109.800	--  	上证		110.921	25883	20686	  1.25	96	2	--  	--  	--  	--  	          0.30	         33.54亿	--  	 -1.85	   1924	     24	        0.0008	3	0.57	2.82	-1.48	-11.74	-11.43	0	--  	--  	--  	--  	
113591	胜达转债	1.84	--  	0.00	7521.61	  2.13	         13.74	5.24	114.67	114.64	114.70	2.07	65616	4	117.99	118.80	112.90	112.60	--  	深证		114.63	38295	27321	  1.40	48	8	--  	--  	--  	--  	          0.05	          5.48亿	--  	 -0.57	   2585	     25	        0.0053	3	1.81	5.39	-0.89	-10.06	-11.68	0	--  	--  	--  	--  	
128025	特一转债	1.84	--  	-0.07	17848.06	  3.83	         49.22	2.53	120.702	120.702	120.708	2.176	146531	676	120.000	123.000	120.000	118.526	--  	上证		121.804	74714	71817	  1.04	15	6	--  	--  	--  	--  	          0.03	          3.59亿	--  	 -1.86	   3293	     44	        0.0149	1	-0.22	3.87	-8.65	-8.07	-12.15	0	--  	--  	--  	--  	
123142	申昊转债	1.83	--  	0.00	4282.46	  0.59	          6.90	2.99	112.503	112.503	112.599	2.023	37928	144	111.200	114.500	111.200	110.480	--  	上证		112.910	19993	17935	  1.11	171	9	--  	--  	--  	--  	          0.06	          6.19亿	--  	 -1.86	   1754	     22	        0.0039	1	-0.79	5.37	12.50	12.50	12.50	0	--  	--  	--  	--  	
127056	中特转债	1.82	--  	0.00	11612.16	  1.14	          2.10	2.56	111.500	111.500	111.501	1.998	104780	1007	109.502	112.300	109.500	109.502	--  	上证		110.824	61096	43685	  1.40	1791	3	--  	--  	--  	--  	          0.50	         55.75亿	--  	 -1.87	   3831	     27	        0.0005	1	-0.39	2.08	11.50	11.50	11.50	0	--  	--  	--  	--  	
123127	耐普转债	1.82	--  	-0.07	7596.96	  1.18	         16.47	2.13	115.610	115.610	115.650	2.065	65878	290	114.200	116.440	114.024	113.545	--  	上证		115.319	31258	34621	  0.90	56	1	--  	--  	--  	--  	          0.04	          4.62亿	--  	 -1.87	   2743	     24	        0.0060	1	-1.74	4.06	-17.83	-11.17	-31.18	0	--  	--  	--  	--  	
128090	汽模转2	1.81	--  	0.09	2787.56	  2.03	          8.23	1.74	109.600	109.600	109.699	1.950	25511	278	108.188	110.000	108.130	107.650	--  	上证		109.269	11229	14282	  0.79	60	2	--  	--  	--  	--  	          0.03	          3.40亿	--  	 -1.88	   1082	     24	        0.0076	2	0.32	1.81	-3.61	-11.79	-15.04	0	--  	--  	--  	--  	
127016	鲁泰转债	1.80	--  	-0.05	10177.61	  1.24	          6.61	2.67	108.931	108.889	108.931	1.931	92525	46	108.132	110.988	108.132	107.000	--  	上证		109.998	37221	55304	  0.67	10	67	--  	--  	--  	--  	          0.14	         15.25亿	--  	 -1.89	   2379	     39	        0.0028	2	1.41	1.25	0.46	-5.11	-2.74	0	--  	--  	--  	--  	
110045	海澜转债	1.80	--  	0.08	3139.52	  0.72	          0.99	1.47	107.98	107.98	108.00	1.91	29226	1	106.55	108.11	106.55	106.07	--  	深证		107.42	12891	16335	  0.79	61	25	--  	--  	--  	--  	          0.29	         31.85亿	--  	 -0.60	   2164	     14	        0.0005	1	0.00	1.41	-0.21	-6.43	-7.99	0	--  	--  	--  	--  	
113596	城地转债	1.80	--  	-0.02	5234.11	  1.34	          4.65	2.02	94.53	94.50	94.54	1.67	55738	5	93.02	94.90	93.02	92.86	--  	深证		93.91	24483	31255	  0.78	10	83	--  	--  	--  	--  	          0.12	         11.33亿	--  	 -0.61	   3141	     18	        0.0015	1	-0.31	1.68	-4.90	-7.95	-4.14	0	--  	--  	--  	--  	
113597	佳力转债	1.80	--  	-0.14	31703.82	  0.83	         86.87	1.83	122.37	122.20	122.25	2.16	259281	61	121.00	123.20	121.00	120.21	--  	深证		122.28	124627	134654	  0.93	1	329	--  	--  	--  	--  	          0.03	          3.65亿	--  	 -0.61	   3990	     65	        0.0218	1	-1.47	3.33	-9.46	3.98	5.87	0	--  	--  	--  	--  	
127005	长证转债	1.80	--  	-0.11	11193.96	  2.12	          1.98	3.51	113.300	113.270	113.300	2.000	98923	325	115.000	115.360	111.457	111.300	--  	上证		113.158	44488	54435	  0.82	20	84	--  	--  	--  	--  	          0.50	         56.61亿	--  	 -1.90	   1765	     56	        0.0011	3	0.27	2.40	-1.22	-10.96	-11.87	0	--  	--  	--  	--  	
113043	财通转债	1.79	--  	-0.03	12602.95	  2.07	          3.18	2.59	105.00	105.00	105.05	1.85	120971	31	104.66	106.00	103.33	103.15	--  	深证		104.18	62300	58671	  1.06	765	27	--  	--  	--  	--  	          0.38	         39.90亿	--  	 -0.61	   2536	     48	        0.0013	1	-0.03	1.36	-1.87	-10.99	-13.59	0	--  	--  	--  	--  	
128021	兄弟转债	1.79	--  	0.03	6370.10	  0.98	         19.81	2.54	121.249	121.249	121.256	2.128	52536	144	119.170	122.196	119.170	119.121	--  	上证		121.252	27954	24582	  1.14	35	8	--  	--  	--  	--  	          0.03	          3.22亿	--  	 -1.91	   1693	     31	        0.0117	1	-0.08	5.54	-0.08	-3.32	-3.72	0	--  	--  	--  	--  	
123109	昌红转债	1.78	--  	0.00	959.01	  0.95	          1.94	1.83	108.198	108.198	108.200	1.888	8927	75	106.600	108.350	106.403	106.310	--  	上证		107.428	2384	6543	  0.36	4	11	--  	--  	--  	--  	          0.05	          4.97亿	--  	 -1.92	    527	     17	        0.0037	1	-0.63	1.59	-7.52	-24.79	-31.85	0	--  	--  	--  	--  	
113625	江山转债	1.77	--  	0.00	1338.53	  1.53	          2.11	2.07	108.89	108.81	108.91	1.89	12309	1	107.39	109.51	107.30	107.00	--  	深证		108.74	5655	6654	  0.85	5	11	--  	--  	--  	--  	          0.06	          6.34亿	--  	 -0.64	    963	     13	        0.0022	1	-1.14	2.20	-9.23	-12.30	-6.88	0	--  	--  	--  	--  	
128053	尚荣转债	1.75	--  	0.00	2612.27	  1.34	         11.60	2.24	118.439	118.439	118.468	2.039	22051	327	116.948	119.478	116.865	116.400	--  	上证		118.465	10590	11461	  0.92	26	1	--  	--  	--  	--  	          0.02	          2.25亿	--  	 -1.94	   1065	     21	        0.0109	1	-0.60	1.73	-6.80	-10.60	-19.82	0	--  	--  	--  	--  	
111003	聚合转债	1.74	--  	-0.10	75469.30	  0.58	        216.50	5.87	170.08	170.09	170.15	2.91	441656	21	171.00	176.00	166.19	167.17	--  	深证		170.88	229706	211950	  1.08	12	271	--  	--  	--  	--  	          0.02	          3.47亿	--  	 -0.66	   4608	     96	        0.0470	2	3.79	3.18	70.08	70.08	70.08	0	--  	--  	--  	--  	
123011	德尔转债	1.73	--  	-0.08	702.28	  1.41	          2.55	1.88	110.377	110.377	110.400	1.879	6392	86	108.744	110.780	108.744	108.498	--  	上证		109.868	3153	3239	  0.97	4	36	--  	--  	--  	--  	          0.03	          2.77亿	--  	 -1.96	    544	     12	        0.0047	1	-0.88	0.57	-1.87	-7.79	-6.68	0	--  	--  	--  	--  	
118007	山石转债	1.72	--  	-0.25	63659.26	  0.43	        184.30	3.60	128.60	128.56	128.61	2.18	492873	32	127.90	131.00	126.45	126.42	--  	深证		129.16	237006	255867	  0.93	1	12	--  	--  	--  	--  	          0.03	          3.44亿	--  	 -0.68	   4531	    109	        0.0407	1	-3.00	-3.43	28.60	28.60	28.60	0	--  	--  	--  	--  	
128118	瀛通转债	1.72	--  	0.35	2039.99	  2.56	          6.37	2.82	107.300	106.960	107.300	1.814	19088	184	105.587	108.457	105.486	105.486	--  	上证		106.873	9023	10065	  0.90	1	41	--  	--  	--  	--  	          0.03	          3.22亿	--  	 -1.97	   1020	     19	        0.0062	1	-0.48	0.86	0.40	-3.98	-3.80	0	--  	--  	--  	--  	
113519	长久转债	1.70	--  	0.17	56204.94	  0.78	         70.61	3.00	114.59	114.56	114.67	1.92	491524	53	112.91	115.98	112.60	112.67	--  	深证		114.35	248679	242845	  1.02	99	5	--  	--  	--  	--  	          0.07	          7.98亿	--  	 -0.70	   4469	    110	        0.0158	1	-0.59	1.87	1.81	-0.57	2.63	0	--  	--  	--  	--  	
113565	宏辉转债	1.67	--  	0.08	8304.49	  0.65	         31.98	1.56	115.70	115.60	115.70	1.90	71931	2	114.55	115.98	114.20	113.80	--  	深证		115.45	34343	37588	  0.91	23	1	--  	--  	--  	--  	          0.02	          2.60亿	--  	 -0.74	   2708	     27	        0.0118	1	-1.36	1.20	-4.55	-3.58	-6.82	0	--  	--  	--  	--  	
128023	亚太转债	1.66	--  	-0.06	1363.13	  0.65	          1.27	1.69	107.917	107.917	108.000	1.767	12694	69	106.530	108.110	106.320	106.150	--  	上证		107.384	5375	7319	  0.73	19	114	--  	--  	--  	--  	          0.10	         10.78亿	--  	 -2.03	    685	     19	        0.0019	1	-0.31	1.49	-3.21	-16.84	-17.97	0	--  	--  	--  	--  	
113058	友发转债	1.66	--  	-0.08	13687.17	  0.14	          6.40	2.42	107.02	107.05	107.08	1.75	128066	68	105.51	108.00	105.45	105.27	--  	深证		106.88	60105	67961	  0.88	3	272	--  	--  	--  	--  	          0.20	         21.40亿	--  	 -0.74	   3897	     33	        0.0016	1	-1.54	2.84	7.02	7.02	7.02	0	--  	--  	--  	--  	
113608	威派转债	1.66	--  	0.02	346.52	  0.68	          0.77	2.40	107.77	107.74	107.84	1.76	3224	3	106.02	108.35	105.81	106.01	--  	深证		107.48	1876	1348	  1.39	13	2	--  	--  	--  	--  	          0.04	          4.53亿	--  	 -0.75	    442	      7	        0.0017	2	0.10	1.34	-2.13	-11.89	-12.20	0	--  	--  	--  	--  	
128062	亚药转债	1.66	--  	0.05	9219.47	  3.11	          9.73	2.25	98.700	98.700	98.730	1.608	93634	615	97.402	99.587	97.400	97.092	--  	上证		98.463	46604	47031	  0.99	889	1	--  	--  	--  	--  	          0.10	          9.49亿	--  	 -2.04	   2521	     37	        0.0039	1	-0.32	0.65	-2.22	-2.22	3.11	0	--  	--  	--  	--  	
123061	航新转债	1.65	--  	-0.08	1747.40	  1.12	          6.18	1.98	113.640	113.601	113.740	1.850	15427	94	111.790	114.000	111.788	111.790	--  	上证		113.269	8400	7027	  1.20	2	68	--  	--  	--  	--  	          0.02	          2.84亿	--  	 -2.04	    877	     18	        0.0070	3	0.33	2.75	-2.45	-8.13	-10.28	0	--  	--  	--  	--  	
128066	亚泰转债	1.64	--  	0.10	1605.96	  0.71	          3.09	1.79	109.000	109.000	109.027	1.760	14808	237	107.520	109.180	107.257	107.240	--  	上证		108.452	7626	7183	  1.06	7	228	--  	--  	--  	--  	          0.05	          5.23亿	--  	 -2.05	    924	     16	        0.0033	3	0.22	2.57	-7.54	-5.46	-6.60	0	--  	--  	--  	--  	
113570	百达转债	1.64	--  	-0.04	4790.86	  2.03	         14.50	4.90	117.40	117.14	117.44	1.89	40587	1	115.90	120.50	114.84	115.51	--  	深证		118.04	19931	20656	  0.96	4	3	--  	--  	--  	--  	          0.03	          3.29亿	--  	 -0.77	   1621	     25	        0.0089	3	1.72	5.19	-7.02	-7.05	-8.19	0	--  	--  	--  	--  	
123108	乐普转2	1.62	--  	0.14	1361.83	  1.28	          0.75	2.19	110.159	110.100	110.159	1.759	12362	64	108.844	110.880	108.502	108.400	--  	上证		110.163	6737	5625	  1.20	5	1	--  	--  	--  	--  	          0.16	         18.04亿	--  	 -2.07	   1173	     11	        0.0006	3	0.36	2.38	-2.00	-8.38	-6.96	0	--  	--  	--  	--  	
128097	奥佳转债	1.62	--  	0.00	1859.38	  0.82	          3.60	1.83	112.800	112.800	112.978	1.800	16527	77	112.400	113.334	111.300	111.000	--  	上证		112.506	7760	8767	  0.89	13	7	--  	--  	--  	--  	          0.05	          5.17亿	--  	 -2.07	    877	     19	        0.0041	1	0.00	1.36	-3.69	-17.66	-23.42	0	--  	--  	--  	--  	
